sample_number,date_added,analysis_type,1_liter (1 Bottle Kit),street_number,street_name,city_name,zip_code
LG88145,11/21/2016,Lead,0,2409,HILLS STREET,FLINT,48503
LG64997,8/8/2016,Lead,0,217,HILLVIEW TER,FENTON,48505
LG60203,7/18/2016,Lead,6,2225,HOFF ST,FLINT,48430
LG67938,8/18/2016,Lead,0,3402,HOGARTH AVE,FLINT,48507
LG75396,9/21/2016,Lead,0,3402,HOGARTH AVE,FLINT,48506
LG60602,7/19/2016,Lead,9,3402,HOGARTH AVE,FLINT,48507
LG88148,11/21/2016,Lead,295,3402,HOGARTH AVE,FLINT,48503
LG75400,9/21/2016,Lead,0,3414,HOGARTH AVE,FLINT,48507
LG87421,11/17/2016,Lead,0,3414,HOGARTH AVE,FLINT,48507
LG67884,8/18/2016,Lead,1,3414,HOGARTH AVE,FLINT,48504
LG60606,7/19/2016,Lead,2,3414,HOGARTH AVE,FLINT,48503
LG60643,7/19/2016,Lead,7,3513,HOGARTH AVE,FLINT,48504
LG75370,9/21/2016,Lead,8,3513,HOGARTH AVE,FLINT,48507
LG67937,8/18/2016,Lead,9,3513,HOGARTH AVE,FLINT,48507
LG87423,11/17/2016,Lead,14,3513,HOGARTH AVE,FLINT,48507
LG74864,9/19/2016,Lead,0,3622,HOGARTH AVE,FLINT,48505
LG83014,10/20/2016,Lead,0,3622,HOGARTH AVE,FLINT,48505
LG88547,11/23/2016,Lead,0,3622,HOGARTH AVE,FLINT,48504
LG62972,7/28/2016,Lead,1,3909,HOGARTH AVE,FLINT,48505
LG66300,8/11/2016,Lead,0,3115,HOLLY AVE,FLINT,48505
LG72788,9/12/2016,Lead,0,3217,HOLLY AVE,FLINT,48503
LG61499,7/21/2016,Lead,0,3239,HOLLY AVE,FLINT,48507
LG70041,8/29/2016,Lead,0,3514,HOLLY AVE,FLINT,48507
LG66322,8/11/2016,Lead,0,3525,HOLLY AVE,FLINT,48503
LG87675,11/17/2016,Lead,2,3614,HOLLY AVE,FLINT,48503
LG67967,8/18/2016,Lead,0,3722,HOLLY AVE,FLINT,48503
LG91159,12/12/2016,Lead,0,3813,HOLLY AVE,FLINT,48504
LG83097,10/20/2016,Lead,,3829,HOLLY AVE,FLINT,48502
LG69492,8/25/2016,Lead,65,3829,HOLLY AVE,FLINT,48507
LG68454,8/22/2016,Lead,0,3841,HOLLY AVE,FLINT,48505
LG68475,8/22/2016,Lead,0,3841,HOLLY AVE,FLINT,48503
LG69490,8/25/2016,Lead,3,3205,HOLLY AVE APT 2,FLINT,48504
LG87593,11/17/2016,Lead,,,HONEY BEE PALACE,FLINT,48505
LG58844,7/12/2016,Lead,0,1845,HOSLER ST,FLINT,48502
LG71365,9/6/2016,Lead,3,1925,HOSLER ST,FLINT,48506
LG89843,12/5/2016,Lead,7,2121,HOWARD AVE,FLINT,48503
LG72812,9/12/2016,Lead,14,711,HUBBARD AVE,FLINT,48504
LG88733,11/28/2016,Lead,,916,HUBBARD AVE,FLINT,48507
LG85706,11/7/2016,Lead,,4402,HUCKLEBERRY LN,FLINT,48505
LG68470,8/22/2016,Lead,0,4413,HUCKLEBERRY LN,FLINT,48503
LG92348,12/19/2016,Lead,,1501,HUGHES AVE,FLINT,48506
LG81110,10/10/2016,Lead,3,1522,HUGHES AVE,FLINT,48505
LG60646,7/19/2016,Lead,0,1626,HUGHES AVE,FLINT,48504
LG67874,8/18/2016,Lead,0,1626,HUGHES AVE,FLINT,48503
LG75319,9/21/2016,Lead,0,1626,HUGHES AVE,FLINT,48504
LG87450,11/17/2016,Lead,0,1626,HUGHES AVE,FLINT,48503
LG91191,12/12/2016,Lead,,612,HURON ST,FLINT,48505
LG84536,10/31/2016,Lead,,936,HURON ST,FLINT,48503
LG83439,10/24/2016,Lead,,1215,HURON ST,FLINT,48504
LG88732,11/28/2016,Lead,,1219,HURON ST,FLINT,48506
LG88706,11/28/2016,Lead,,1316,IDA AVE,FLINT,48507
LG90804,12/8/2016,Lead,0,1401,IDA AVE,FLINT,48506
LG71368,9/6/2016,Lead,0,1609,ILLINOIS AVE,FLINT,48503
LG71375,9/6/2016,Lead,3,1609,ILLINOIS AVE,FLINT,48505
LG63351,8/1/2016,Lead,152,1725,ILLINOIS AVE,FLINT,48506
LG84152,10/27/2016,Lead,,1637,INDIANA AVE,FLINT,48503
LG86544,11/10/2016,Lead,,1652,INDIANA AVE,FLINT,48507
LG72830,9/12/2016,Lead,0,516,INGLESIDE AVE,FLINT,48507
LG70043,8/29/2016,Lead,0,652,INGLESIDE AVE,FLINT,48503
LG74845,9/19/2016,Lead,4,1016,INGLESIDE AVE,FLINT,48504
LG90824,12/8/2016,Lead,,1016,INGLESIDE AVE,FLINT,48503
LG74871,9/19/2016,Lead,0,1221,INGLESIDE AVE,FLINT,48507
LG83018,10/20/2016,Lead,0,1221,INGLESIDE AVE,FLINT,48503
LG88146,11/21/2016,Lead,0,1221,INGLESIDE AVE,FLINT,48504
LG92341,12/19/2016,Lead,0,1221,INGLESIDE AVE,FLINT,48504
LG69552,8/25/2016,Lead,20,1221,INGLESIDE AVE,FLINT,48503
LG69553,8/25/2016,Lead,54,1221,INGLESIDE AVE,FLINT,48507
LG85318,11/3/2016,Lead,,1221,INGLESIDE AVE,FLINT,48502
LG84521,10/31/2016,Lead,0,,INSIGHT HEALTH AND FITNESS CENTER,FLINT,48503
LG91194,12/12/2016,Lead,,3008,IROQUOIS AVE,FLINT,48507
LG84518,10/31/2016,Lead,"2,800",3008,IROQUOIS AVE,FLINT,48506
LG58355,7/11/2016,Lead,"3,962",3213,IROQUOIS AVE,FLINT,48503
LG88699,11/28/2016,Lead,,3008,IROQUOIS AVENUE,FLINT,48504
LG89868,12/5/2016,Lead,,3725,IVANHOE AVE,FLINT,48504
LG72832,9/12/2016,Lead,28,1917,JARVIS ST,FLINT,48503
LG59610,7/14/2016,Lead,7,2648,JODY CT,FLINT,48504
LG72817,9/12/2016,Lead,3,980,JOHNSON AVE,FLINT,48502
LG75369,9/21/2016,Lead,21,2305,JOILET ST,FLINT,48507
LG88731,11/28/2016,Lead,,2241,JOLIET ST,FLINT,48505
LG60604,7/19/2016,Lead,0,2305,JOLIET ST,FLINT,48503
LG67822,8/18/2016,Lead,3,2305,JOLIET ST,FLINT,48507
LG87372,11/17/2016,Lead,9,2305,JOLIET ST,FLINT,48503
LG58880,7/12/2016,Lead,0,5610,JUNIPER LN,FLINT,48503
LG88681,11/28/2016,Lead,,1627,KANSAS AVE,FLINT,48503
LG60678,7/19/2016,Lead,0,1810,KANSAS AVE,FLINT,48503
LG67905,8/18/2016,Lead,0,1810,KANSAS AVE,FLINT,48504
LG75347,9/21/2016,Lead,0,1810,KANSAS AVE,FLINT,48504
LG87359,11/17/2016,Lead,0,1810,KANSAS AVE,FLINT,48507
LG84139,10/27/2016,Lead,,2002,KANSAS AVE,FLINT,48502
LG92071,12/15/2016,Lead,,2429,KANSAS AVE,FLINT,48504
LG90802,12/8/2016,Lead,0,817,KEARSLEY,FLINT,48503
LG67879,8/18/2016,Lead,3,1297,KEARSLEY PARK BLVD,FLINT,48507
LG75325,9/21/2016,Lead,4,1297,KEARSLEY PARK BLVD,FLINT,48503
LG85721,11/7/2016,Lead,,1297,KEARSLEY PARK BLVD,FLINT,48507
LG87351,11/17/2016,Lead,4,1297,KEARSLEY PARK BLVD,FLINT,48503
LG60773,7/20/2016,Lead,5,1297,KEARSLEY PARK BLVD,FLINT,48505
LG93151,12/22/2016,Lead,,1309,KEARSLEY PARK BLVD,FLINT,48506
LG85328,11/3/2016,Lead,,1701,KEARSLEY PARK BLVD,FLINT,48505
LG83035,10/20/2016,Lead,0,1120,KEARSLEY ST,FLINT,48506
LG89876,12/5/2016,Lead,,2413,KELLAR,FLINT,48503
LG89431,12/1/2016,Lead,,2408,KELLAR AVE,FLINT,48503
LG74222,9/15/2016,Lead,0,2810,KELLAR AVE,FLINT,48503
LG87694,11/17/2016,Lead,,3411,KELLAR AVENUE,FLINT,48507
LG89883,12/5/2016,Lead,,2413,KELLAR RD,FLINT,48506
LG93153,12/22/2016,Lead,,520,KENSINGTON AVE,FLINT,48504
LG68464,8/22/2016,Lead,2,716,KENSINGTON AVE,FLINT,48504
LG69521,8/25/2016,Lead,2,719,KENSINGTON AVE,FLINT,48504
LG79608,10/3/2016,Lead,2,719,KENSINGTON AVE,FLINT,48507
LG83048,10/20/2016,Lead,20,719,KENSINGTON AVE,FLINT,48504
LG76257,9/22/2016,Lead,4,927,KENSINGTON AVE,FLINT,48504
LG80763,10/6/2016,Lead,20,1006,KENSINGTON AVE,FLINT,48506
LG58003,7/7/2016,Lead,2,1017,KENSINGTON AVE,FLINT,48503
LG67965,8/18/2016,Lead,3,3451,KENT ST,FLINT,48503
LG58856,7/12/2016,Lead,2,3622,KENT ST,FLINT,48504
LG78681,9/29/2016,Lead,2,2201,KENTUCKY AVE,FLINT,48504
LG90811,12/8/2016,Lead,,2417,KENTUCKY AVE,FLINT,48504
LG74857,9/19/2016,Lead,0,3213,KEYES ST,FLINT,48507
LG72802,9/12/2016,Lead,0,3119,KIRKWOOD LN,FLINT,48503
LG72804,9/12/2016,Lead,0,3119,KIRKWOOD LN,FLINT,48503
LG72813,9/12/2016,Lead,0,3119,KIRKWOOD LN,FLINT,48504
LG76864,9/26/2016,Lead,0,3119,KIRKWOOD LN,FLINT,48503
LG80765,10/6/2016,Lead,0,3119,KIRKWOOD LN,FLINT,48505
LG79591,10/3/2016,Lead,1,3119,KIRKWOOD LN,FLINT,48505
LG72801,9/12/2016,Lead,108,3119,KIRKWOOD LN,FLINT,48507
LG85320,11/3/2016,Lead,,3358,KISSNER AVE,FLINT,48502
LG83027,10/20/2016,Lead,4,2005,KNAPMAN ST,FLINT,48503
LG61949,7/25/2016,Lead,5,952,KNAPP AVE,FLINT,48507
LG61945,7/25/2016,Lead,29,952,KNAPP AVE,FLINT,48502
LG84541,10/31/2016,Lead,,1606,KNAPP AVE,FLINT,48506
LG58073,7/7/2016,Lead,19,1114,KNIGHT AVE,FLINT,48076
LG70995,9/1/2016,Lead,5,1202,KNIGHT AVE,FLINT,48505
LG66294,8/11/2016,Lead,0,1506,KNIGHT AVE,FLINT,48532
LG66297,8/11/2016,Lead,0,1506,KNIGHT AVE,FLINT,48503
LG74834,9/19/2016,Lead,0,1506,KNIGHT AVE,FLINT,48504
LG74840,9/19/2016,Lead,0,1506,KNIGHT AVE,FLINT,48507
LG74843,9/19/2016,Lead,0,1506,KNIGHT AVE,FLINT,48507
LG86713,11/14/2016,Lead,,1506,KNIGHT AVE,FLINT,48507
LG86716,11/14/2016,Lead,,1506,KNIGHT AVE,FLINT,48504
LG57976,7/7/2016,Lead,1,1506,KNIGHT AVE,FLINT,48506
LG66302,8/11/2016,Lead,1,1506,KNIGHT AVE,FLINT,48532
LG74836,9/19/2016,Lead,2,1506,KNIGHT AVE,FLINT,48504
LG58025,7/7/2016,Lead,7,1506,KNIGHT AVE,FLINT,48502
LG66291,8/11/2016,Lead,11,1506,KNIGHT AVE,FLINT,48503
LG76238,9/22/2016,Lead,0,606,LAFAYETTE ST,FLINT,48504
LG61498,7/21/2016,Lead,2,1010,LAFAYETTE ST,FLINT,48502
LG85358,11/3/2016,Lead,1,3100,LAKE WOOD,FLINT,48505
LG87396,11/17/2016,Lead,6,2650,LAKEWOOD CT,FLINT,48504
LG76099,9/22/2016,Lead,8,2650,LAKEWOOD CT,FLINT,48504
LG68211,8/19/2016,Lead,10,2650,LAKEWOOD CT,FLINT,48504
LG60782,7/20/2016,Lead,0,2701,LAKEWOOD DR,FLINT,48503
LG67920,8/18/2016,Lead,0,2701,LAKEWOOD DR,FLINT,48502
LG87367,11/17/2016,Lead,0,2701,LAKEWOOD DR,FLINT,48504
LG60786,7/20/2016,Lead,0,2710,LAKEWOOD DR,FLINT,48504
LG67892,8/18/2016,Lead,0,2710,LAKEWOOD DR,FLINT,48505
LG75322,9/21/2016,Lead,0,2710,LAKEWOOD DR,FLINT,48503
LG87445,11/17/2016,Lead,0,2710,LAKEWOOD DR,FLINT,48507
LG71012,9/1/2016,Lead,0,3100,LAKEWOOD DR,FLINT,48507
LG89400,12/1/2016,Lead,0,3100,LAKEWOOD DR,FLINT,48504
LG75343,9/21/2016,Lead,3,2619,LANDON ST,FLINT,48507
LG60647,7/19/2016,Lead,5,2619,LANDON ST,FLINT,48504
LG87416,11/17/2016,Lead,6,2619,LANDON ST,FLINT,48504
LG67832,8/18/2016,Lead,8,2619,LANDON ST,FLINT,48507
LG83082,10/20/2016,Lead,,1109,LAPEER RD,FLINT,48504
LG92335,12/19/2016,Lead,0,3501,LAPEER RD,FLINT,48505
LG92334,12/19/2016,Lead,0,3867,LAPEER RD,FLINT,48504
LG72811,9/12/2016,Lead,0,3509,LARCHMONT ST,FLINT,48506
LG72824,9/12/2016,Lead,0,3621,LARCHMONT ST,FLINT,48505
LG61206,7/20/2016,Lead,1,3701,LARCHMONT ST,FLINT,48503
LG75368,9/21/2016,Lead,3,3701,LARCHMONT ST,FLINT,48507
LG87794,11/18/2016,Lead,3,3701,LARCHMONT ST,FLINT,48504
LG83424,10/24/2016,Lead,0,1717,LAUREL OAK DR,FLINT,48507
LG57979,7/7/2016,Lead,0,1953,LAUREL OAK DR,FLINT,48502
LG74242,9/15/2016,Lead,0,1953,LAUREL OAK DR,FLINT,48507
LG76230,9/22/2016,Lead,0,1953,LAUREL OAK DR,FLINT,48503
LG67984,8/18/2016,Lead,32,2525,LAWNDALE AVE,FLINT,48504
LG74872,9/19/2016,Lead,0,2646,LAWNDALE AVE,FLINT,48507
LG83022,10/20/2016,Lead,0,2646,LAWNDALE AVE,FLINT,48507
LG88139,11/21/2016,Lead,0,2646,LAWNDALE AVE,FLINT,48507
LG58863,7/12/2016,Lead,1,2646,LAWNDALE AVE,FLINT,48503
LG58853,7/12/2016,Lead,48,2646,LAWNDALE AVE,FLINT,48504
LG91181,12/12/2016,Lead,,3709,LAWNDALE AVE,FLINT,48504
LG91182,12/12/2016,Lead,,3709,LAWNDALE AVE,FLINT,48503
LG72850,9/12/2016,Lead,17,3710,LAWNDALE AVE,FLINT,48505
LG58035,7/7/2016,Lead,0,763,LEITH ST,FLINT,48503
LG63346,8/1/2016,Lead,255,1521,LEITH ST,FLINT,48503
LG90821,12/8/2016,Lead,,1533,LEITH ST,FLINT,48503
LG60658,7/19/2016,Lead,1,2309,LEITH ST,FLINT,48503
LG87332,11/17/2016,Lead,1,2309,LEITH ST,FLINT,48504
LG67907,8/18/2016,Lead,2,2309,LEITH ST,FLINT,48505
LG75397,9/21/2016,Lead,2,2309,LEITH ST,FLINT,48504
LG83420,10/24/2016,Lead,2,3131,LEITH ST,FLINT,48503
LG69508,8/25/2016,Lead,0,3213,LEITH ST,FLINT,48507
LG88725,11/28/2016,Lead,0,3414,LEITH ST,FLINT,48503
LG60654,7/19/2016,Lead,0,3827,LEITH ST,FLINT,48503
LG67904,8/18/2016,Lead,0,3827,LEITH ST,FLINT,48504
LG74833,9/19/2016,Lead,0,3827,LEITH ST,FLINT,48532
LG87334,11/17/2016,Lead,0,3827,LEITH ST,FLINT,48502
LG89886,12/5/2016,Lead,,940,LELAND,FLINT,48503
LG91183,12/12/2016,Lead,,611,LELAND ST,FLINT,48507
LG89887,12/5/2016,Lead,,713,LELAND ST,FLINT,48507
LG75386,9/21/2016,Lead,0,734,LELAND ST,FLINT,48503
LG67931,8/18/2016,Lead,3,734,LELAND ST,FLINT,48507
LG60626,7/19/2016,Lead,5,734,LELAND ST,FLINT,48507
LG89878,12/5/2016,Lead,,940,LELAND ST,FLINT,48503
LG89885,12/5/2016,Lead,,944,LELAND ST,FLINT,48503
LG89852,12/5/2016,Lead,,1023,LELAND ST,FLINT,48503
LG58043,7/7/2016,Lead,0,5622,LESLIE DR,FLINT,48505
LG89849,12/5/2016,Lead,,2517,LESTER CT,FLINT,48505
LG89844,12/5/2016,Lead,,2509,LESTER ST,FLINT,48505
LG81111,10/10/2016,Lead,0,625,LETA AVE,FLINT,48504
LG60213,7/18/2016,Lead,0,626,LETA AVE,FLINT,48532
LG87690,11/17/2016,Lead,,1706,LEVERN ST,FLINT,48503
LG57991,7/7/2016,Lead,0,2212,LEWIS ST,FLINT,48504
LG74230,9/15/2016,Lead,1,1215,LILLIAN DR,FLINT,48503
LG67968,8/18/2016,Lead,0,648,LINCOLN AVE,FLINT,48430
LG66311,8/11/2016,Lead,0,724,LINCOLN AVE,FLINT,48504
LG63027,7/28/2016,Lead,0,814,LINCOLN AVE,FLINT,48503
LG67986,8/18/2016,Lead,2,916,LINCOLN AVE,FLINT,48503
LG67991,8/18/2016,Lead,2,916,LINCOLN AVE,FLINT,48506
LG66323,8/11/2016,Lead,2,1015,LINCOLN AVE,FLINT,48503
LG84169,10/27/2016,Lead,6,1015,LINCOLN AVE,FLINT,48504
LG72803,9/12/2016,Lead,18,1015,LINCOLN AVE,FLINT,48507
LG71325,9/6/2016,Lead,2,1601,LINCOLN AVE,FLINT,48532
LG71331,9/6/2016,Lead,0,1623,LINCOLN AVE,FLINT,48506
LG66287,8/11/2016,Lead,0,1625,LINCOLN AVE,FLINT,48430
LG71345,9/6/2016,Lead,2,1618,LINWOOD AVE,FLINT,48503
LG93152,12/22/2016,Lead,,1710,LINWOOD AVE,FLINT,48507
LG76082,9/22/2016,Lead,2,1108,LIPPINCOTT BLVD,FLINT,48504
LG68221,8/19/2016,Lead,4,1108,LIPPINCOTT BLVD,FLINT,48506
LG76089,9/22/2016,Lead,4,1112,LIPPINCOTT BLVD,FLINT,48504
LG68448,8/22/2016,Lead,90,1112,LIPPINCOTT BLVD,FLINT,48505
LG61610,7/21/2016,Lead,106,1112,LIPPINCOTT BLVD,FLINT,48506
LG84170,10/27/2016,Lead,0,2727,LIPPINCOTT BLVD,FLINT,48503
LG87612,11/17/2016,Lead,,,LITTLE PEOPLES PLAYHOUSE,FLUSHING,48504
LG58878,7/12/2016,Lead,110,772,LOMITA AVE,FLINT,48506
LG69506,8/25/2016,Lead,0,3736,LORRAINE AVE,FLINT,48507
LG85730,11/7/2016,Lead,,3740,LORRAINE AVE,FLINT,48504
LG61503,7/21/2016,Lead,1,3802,LORRAINE AVE,FLINT,48506
LG63352,8/1/2016,Lead,2,575,LOUISA ST,FLINT,48503
LG90816,12/8/2016,Lead,,1606,LOYOLA,FLINT,48504
LG90827,12/8/2016,Lead,,1602,LOYOLA DR,FLINT,48506
LG85352,11/3/2016,Lead,0,701,LOYOLA LANE,FLINT,48503
LG85717,11/7/2016,Lead,,3801,LUANNOR AVE,FLINT,48507
LG88670,11/28/2016,Lead,,2216,LYMAN ST,FLINT,48503
LG87705,11/17/2016,Lead,,1809,LYNBROOK DR,FLINT,48505
LG67973,8/18/2016,Lead,5,1925,LYNBROOK DR,FLINT,48503
LG65008,8/8/2016,Lead,0,1929,LYNBROOK DR,FLINT,48505
LG60629,7/19/2016,Lead,1,4709,LYNBROOK DR,FLINT,48505
LG67857,8/18/2016,Lead,1,4709,LYNBROOK DR,FLINT,48504
LG75279,9/21/2016,Lead,1,4709,LYNBROOK DR,FLINT,48503
LG64524,8/4/2016,Lead,0,334,LYNDON AVE,FLINT,48503
LG86711,11/14/2016,Lead,,3434,LYNN ST,FLINT,48502
LG71366,9/6/2016,Lead,0,3607,LYNN ST,FLINT,48507
LG71356,9/6/2016,Lead,2,3607,LYNN ST,FLINT,48505
LG88166,11/21/2016,Lead,,814,LYON ST,FLINT,48504
LG60215,7/18/2016,Lead,2,814,LYON ST,FLINT,48505
LG63034,7/28/2016,Lead,3,2610,M L KING AVE,FLINT,48503
LG63033,7/28/2016,Lead,7,2610,M L KING AVE,FLINT,48507
LG63032,7/28/2016,Lead,36,2610,M L KING AVE,FLINT,48503
LG61926,7/25/2016,Lead,2,1601,MABEL AVE,FLINT,48506
LG61927,7/25/2016,Lead,29,1605,MABEL AVE,FLINT,48502
LG66309,8/11/2016,Lead,0,525,MACDONALD AVE,FLINT,48507
LG61484,7/21/2016,Lead,0,813,MACDONALD AVE,FLINT,48503
LG71330,9/6/2016,Lead,0,906,MACDONALD AVE,FLINT,48505
LG63019,7/28/2016,Lead,0,1018,MACDONALD AVE,FLINT,48504
LG70056,8/29/2016,Lead,2,1141,MACKIN RD,FLINT,48504
LG74250,9/15/2016,Lead,1,3010,MACKIN RD,FLINT,48503
LG65015,8/8/2016,Lead,0,3126,MACKIN RD,FLINT,48503
LG91168,12/12/2016,Lead,,3506,MACKIN RD,FLINT,48503
LG91170,12/12/2016,Lead,,3506,MACKIN RD,FLINT,48503
LG87620,11/17/2016,Lead,,,MADISON ACADEMY,DAVISON,48504
LG58837,7/12/2016,Lead,0,4609,MAINES ST,FLINT,48502
LG81771,10/13/2016,Lead,1,833,MAJOR ST,FLINT,48506
LG70994,9/1/2016,Lead,1,842,MAJOR ST,FLINT,48505
LG70993,9/1/2016,Lead,2,842,MAJOR ST,FLINT,48503
LG75393,9/21/2016,Lead,13,2835,MALLER ST,FLINT,48532
LG60795,7/20/2016,Lead,1,2808,MALLERY ST,FLINT,48507
LG87356,11/17/2016,Lead,1,2808,MALLERY ST,FLINT,48504
LG67835,8/18/2016,Lead,2,2808,MALLERY ST,FLINT,48503
LG75376,9/21/2016,Lead,5,2808,MALLERY ST,FLINT,48507
LG60800,7/20/2016,Lead,3,2812,MALLERY ST,FLINT,48503
LG68440,8/22/2016,Lead,3,2812,MALLERY ST,FLINT,48504-3357
LG87792,11/18/2016,Lead,3,2812,MALLERY ST,FLINT,48506
LG67955,8/18/2016,Lead,4,2819,MALLERY ST,FLINT,48507
LG60799,7/20/2016,Lead,2,2820,MALLERY ST,FLINT,48507
LG76096,9/22/2016,Lead,3,2820,MALLERY ST,FLINT,48504
LG88147,11/21/2016,Lead,4,2820,MALLERY ST,FLINT,48505
LG87378,11/17/2016,Lead,0,2823,MALLERY ST,FLINT,48507
LG67944,8/18/2016,Lead,2,2823,MALLERY ST,FLINT,48507
LG76101,9/22/2016,Lead,6,2823,MALLERY ST,FLINT,48502
LG60803,7/20/2016,Lead,19,2823,MALLERY ST,FLINT,48503
LG87688,11/17/2016,Lead,,2824,MALLERY ST,FLINT,48503
LG87398,11/17/2016,Lead,1,2824,MALLERY ST,FLINT,48503
LG76098,9/22/2016,Lead,2,2824,MALLERY ST,FLINT,48507
LG67880,8/18/2016,Lead,3,2824,MALLERY ST,FLINT,48503
LG60793,7/20/2016,Lead,6,2824,MALLERY ST,FLINT,48503
LG87387,11/17/2016,Lead,4,2831,MALLERY ST,FLINT,48504
LG60802,7/20/2016,Lead,8,2831,MALLERY ST,FLINT,48507
LG76104,9/22/2016,Lead,8,2831,MALLERY ST,FLINT,48503
LG67894,8/18/2016,Lead,14,2831,MALLERY ST,FLINT,48507
LG87374,11/17/2016,Lead,5,2835,MALLERY ST,FLINT,48504
LG67878,8/18/2016,Lead,19,2835,MALLERY ST,FLINT,48506
LG60796,7/20/2016,Lead,110,2835,MALLERY ST,FLINT,48507
LG88170,11/21/2016,Lead,,2960,MALLERY ST,FLINT,48503
LG69540,8/25/2016,Lead,2,1322,MANN AVE,FLINT,48504
LG86710,11/14/2016,Lead,,2714,MANSFIELD AVE,FLINT,48506
LG63342,8/1/2016,Lead,185,1513,MAPLEWOOD AVE,FLINT,48506
LG74236,9/15/2016,Lead,2,2113,MAPLEWOOD AVE,FLINT,48503
LG59577,7/14/2016,Lead,0,2608,MAPLEWOOD AVE,FLINT,48503
LG88662,11/28/2016,Lead,0,3173,MARHHAROSE CT,FLINT,48503
LG76228,9/22/2016,Lead,1,5313,MARJA ST,FLINT,48506
LG76227,9/22/2016,Lead,2,5313,MARJA ST,FLINT,48504
LG76239,9/22/2016,Lead,3,5313,MARJA ST,FLINT,48504
LG59594,7/14/2016,Lead,0,5717,MARJA ST,FLINT,48503
LG58848,7/12/2016,Lead,0,5728,MARJA ST,FLINT,48503
LG69544,8/25/2016,Lead,2,1234,MARKHAM ST,FLINT,48503
LG59593,7/14/2016,Lead,0,1825,MARLOWE DR,FLINT,48505
LG87673,11/17/2016,Lead,1,5601,MARLOWE DR,FLINT,48507
LG85333,11/3/2016,Lead,,416,MARQUETTE ST,FLINT,48503
LG63020,7/28/2016,Lead,11,416,MARQUETTE ST,FLINT,48504
LG79584,10/3/2016,Lead,14,701,MARQUETTE ST,FLINT,48503
LG85356,11/3/2016,Lead,2,505,MARY ST,FLINT,48503
LG72837,9/12/2016,Lead,0,1429,MARYLAND AVE,FLINT,48503
LG70067,8/29/2016,Lead,2,1433,MARYLAND AVE,FLINT,48507
LG89427,12/1/2016,Lead,,1538,MARYLAND AVE,FLINT,48503
LG87680,11/17/2016,Lead,0,2302,MARYLAND AVE,FLINT,48504
LG81776,10/13/2016,Lead,0,2425,MARYLAND AVE,FLINT,48506
LG81777,10/13/2016,Lead,0,2501,MARYLAND AVE,FLINT,48504
LG70042,8/29/2016,Lead,0,3155,MARYLAND AVE,FLINT,48504
LG89416,12/1/2016,Lead,,1417,MASON ST,FLINT,48505
LG83019,10/20/2016,Lead,0,2711,MASON ST,FLINT,48507
LG74873,9/19/2016,Lead,1,2711,MASON ST,FLINT,48504
LG61526,7/21/2016,Lead,19,2715,MASON ST,FLINT,48503
LG67831,8/18/2016,Lead,8,3168,MASON ST,FLINT,48507
LG87411,11/17/2016,Lead,2,3618,MASON ST,FLINT,48502
LG75324,9/21/2016,Lead,3,3618,MASON ST,FLINT,48505
LG60816,7/20/2016,Lead,16,3618,MASON ST,FLINT,48505
LG60805,7/20/2016,Lead,2,3717,MASON ST,FLINT,48503
LG75314,9/21/2016,Lead,8,3717,MASON ST,FLINT,48504
LG87328,11/17/2016,Lead,9,3717,MASON ST,FLINT,48505
LG67828,8/18/2016,Lead,30,3717,MASON ST,FLINT,48502
LG61533,7/21/2016,Lead,0,601,MAXINE ST,FLINT,48504
LG61537,7/21/2016,Lead,0,601,MAXINE ST,FLINT,48503
LG61532,7/21/2016,Lead,1,601,MAXINE ST,FLINT,48503
LG57971,7/7/2016,Lead,1,807,MAXINE ST,FLINT,48503
LG64568,8/4/2016,Lead,2,914,MAXINE ST,FLINT,48506
LG84540,10/31/2016,Lead,,914,MAXINE ST,FLINT,48502
LG59570,7/14/2016,Lead,1,923,MAXINE ST,FLINT,48506
LG74853,9/19/2016,Lead,0,1014,MAXINE ST,FLINT,48507
LG72165,9/8/2016,Lead,0,1015,MAXINE ST,FLINT,48503
LG60808,7/20/2016,Lead,0,1026,MAXINE ST,FLINT,48503
LG67921,8/18/2016,Lead,0,1026,MAXINE ST,FLINT,48507
LG87327,11/17/2016,Lead,0,1026,MAXINE ST,FLINT,48507
LG75282,9/21/2016,Lead,5,1026,MAXINE ST,FLINT,48503
LG84130,10/27/2016,Lead,,1217,MAXINE ST,FLINT,48502
LG84131,10/27/2016,Lead,,1217,MAXINE ST,FLINT,48505
LG88657,11/28/2016,Lead,0,1809,MCCLELLAN,FLINT,48503
LG62974,7/28/2016,Lead,0,537,MCKEIGHAN AVE,FLINT,48503
LG57972,7/7/2016,Lead,0,541,MCKEIGHAN AVE,FLINT,48507
LG58860,7/12/2016,Lead,0,1021,MCKEIGHAN AVE,FLINT,48505
LG89411,12/1/2016,Lead,,628,MCKINLEY AVE,FLINT,48503
LG63044,7/28/2016,Lead,2,818,MCKINLEY AVE,FLINT,48507
LG72158,9/8/2016,Lead,0,1854,MCPHAIL ST,FLINT,48503
LG74235,9/15/2016,Lead,5,435,MEADE ST,FLINT,48507
LG69513,8/25/2016,Lead,0,3331,MENOMINEE AVE,BURTON,48507
LG69517,8/25/2016,Lead,0,3331,MENOMINEE AVE,FLINT,48507
LG83418,10/24/2016,Lead,0,3331,MENOMINEE AVE,BURTON,48507
